"type","id","request_id","ip_addr","full_url","is_secure","method","host","url","raw_id","frame_id","documentURL","responseCode","request_type","load_ms","ttfb_ms","load_start","load_start_float","bytesIn","objectSize","objectSizeUncompressed","expires","cacheControl","contentType","contentEncoding","socket","protocol","dns_start","dns_end","connect_start","connect_end","ssl_start","ssl_end","initiator","initiator_line","initiator_column","initiator_type","priority","initial_priority","server_rtt","bytesOut","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","dns_ms","connect_ms","ssl_ms","gzip_total","gzip_save","minify_total","minify_save","image_total","image_save","cache_time","cdn_provider","server_count","created","http2_stream_id","http2_stream_dependency","http2_stream_weight","http2_stream_exclusive","tls_version","tls_resumed","tls_next_proto","tls_cipher_suite","server_port","final_base_page","is_base_page","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","cpu.EvaluateScript","cpu.v8.compile","cpu.FunctionCall","cpuTime","run","cached","renderBlocking","jpeg_scan_count","score_progressive_jpeg","initiator_function","http2_server_settings",
"3","230330_PB_E5","18398.78","127.0.0.1","https://www.piac.com.pk/templates/pia/images/news_big_1.jpg","1","GET","www.piac.com.pk","/templates/pia/images/news_big_1.jpg","18398.78","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Image","1103","1094","1715","1715.222","16569","16569","16569","Wed, 19 Apr 2023 05:18:28 GMT","public, max-age=2592000","image/jpeg","","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/seat-select/preferred-seat","859","","parser","Low","Low","","2122","100","100","-1","-1","100","-1","-1","20","-1","-1","-1","-1","","","","","16569","13241","1689369","Cloudflare","","1685","61","59","147","1","","","","","8081","","","2818","1715","2809","2809","2818","9","1715","2818","1103","33","34","","","","","1","0","","1","0","","",
"3","230330_PB_E5","18398.79","127.0.0.1","https://www.piac.com.pk/templates/pia/images/prime-minster-logo.jpg","1","GET","www.piac.com.pk","/templates/pia/images/prime-minster-logo.jpg","18398.79","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Image","1742","1720","1716","1715.735","100451","100451","100451","Wed, 19 Apr 2023 05:18:28 GMT","public, max-age=2592000","image/jpeg","","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/seat-select/preferred-seat","859","","parser","Low","Low","","2146","100","100","-1","-1","100","-1","-1","35","-1","-1","-1","-1","","","","","100451","65261","1689369","Cloudflare","","1689","63","61","147","1","","","","","8081","","","3458","1716","3436","3436","3458","22","1716","3458","1742","34","35","","","","","1","0","","1","0","","",
"3","230330_PB_E5","18398.80","127.0.0.1","https://www.piac.com.pk/templates/piasubpage/css/cubes.png","1","GET","www.piac.com.pk","/templates/piasubpage/css/cubes.png","18398.80","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","302","","1150","1150","1716","1716.22","0","0","","Thu, 30 Mar 2023 16:02:20 GMT","no-cache, no-store, must-revalidate, max-age=0,public","text/html","","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/templates/piasubpage/css/cookiealert.css?f3479f8edf906ba500bd918b491dff14","","","parser","High","Low","","2227","-1","100","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","","","","","","","","Cloudflare","","1691","","","","","","","","","8081","","","2866","1716","2866","2866","2866","0","1716","2866","1150","35","36","","","","","1","0","non_blocking","","","","",
"3","230330_PB_E5","18398.98","127.0.0.1","https://www.piac.com.pk/cdn-cgi/challenge-platform/h/b/scripts/alpha/invisible.js?ts=1680192000","1","GET","www.piac.com.pk","/cdn-cgi/challenge-platform/h/b/scripts/alpha/invisible.js?ts=1680192000","18398.98","234A57A458354A8CC86B3A8E450F1F6C","about:blank","200","Script","991","985","1775","1774.549","12415","12415","25035","","max-age=14400, public","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/seat-select/preferred-seat","","","script","Low","Low","","1828","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","12766","0","","","","","14400","Cloudflare","","1773","67","63","147","1","","","","","8081","","","2766","1775","2760","2760","2766","6","1775","2766","991","36","37","16","9","946","970","1","0","non_blocking","","","","",
"3","230330_PB_E5","99999.99999.1","127.0.0.1","https://content-autofill.googleapis.com/v1/pages/ChRDaHJvbWUvOTIuMC40NTE1LjEzMRIXCQHeCnVC1IE7EgUNY9YcTRIFDdDtN1QSFwkVY8BTu0GWkxIFDeeNQA4SBQ3OQUx6?alt=proto","1","","content-autofill.googleapis.com","/v1/pages/ChRDaHJvbWUvOTIuMC40NTE1LjEzMRIXCQHeCnVC1IE7EgUNY9YcTRIFDdDtN1QSFwkVY8BTu0GWkxIFDeeNQA4SBQ3OQUx6?alt=proto","99999.99999.1","04116F41B4223C18678055EDFC168010","","200","","275","262","1825","1825.193","84","84","72","","private,max-age=604800","text/plain","gzip","194","HTTP/2","-1","-1","1800","1813","1813","1823","","","","","Lowest","","","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","13","10","","","","","","","","","","1792","1","0","110","1","TLS 1.3","False","h2","4865","8081","","","2100","1825","2087","2087","2100","13","1800","2100","298","37","38","","","","","1","0","","","","","{'SETTINGS_MAX_FRAME_SIZE': 1048576, 'SETTINGS_MAX_CONCURRENT_STREAMS': 250, 'SETTINGS_MAX_HEADER_LIST_SIZE': 1048896, 'SETTINGS_INITIAL_WINDOW_SIZE': 1048576}",
"3","230330_PB_E5","18398.99","127.0.0.1","https://www.piac.com.pk/cdn-cgi/challenge-platform/h/b/scripts/pica.js","1","GET","www.piac.com.pk","/cdn-cgi/challenge-platform/h/b/scripts/pica.js","18398.99","234A57A458354A8CC86B3A8E450F1F6C","about:blank","200","Other","582","567","2851","2850.799","3574","3574","6800","","max-age=14400, public","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/seat-select/preferred-seat","0","","parser","High","High","","1765","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","3574","0","","","","","14400","Cloudflare","","2845","69","39","220","1","","","","","8081","","","3433","2851","3418","3418","3433","15","2851","3433","582","38","39","","","","","1","0","","","","","",
"3","230330_PB_E5","18398.80-1","127.0.0.1","https://www.piac.com.pk/","1","GET","www.piac.com.pk","/","18398.80","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Image","1071","1059","2883","2882.75","42227","42227","225645","Wed, 17 Aug 2005 00:00:00 GMT","no-store, no-cache, must-revalidate, post-check=0, pre-check=0,public","text/html","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/templates/piasubpage/css/cookiealert.css?f3479f8edf906ba500bd918b491dff14","","","parser","High","High","","2338","-1","100","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","","Cloudflare","","2880","71","69","220","1","","","","","8081","","","3954","2883","3942","3942","3954","12","2883","3954","1071","39","40","","","","","1","0","non_blocking","","","","",
"3","230330_PB_E5","18398.100","127.0.0.1","https://www.piac.com.pk/cdn-cgi/challenge-platform/h/b/cv/result/7b01937e2cab1c39","1","POST","www.piac.com.pk","/cdn-cgi/challenge-platform/h/b/cv/result/7b01937e2cab1c39","18398.100","234A57A458354A8CC86B3A8E450F1F6C","about:blank","200","XHR","198","194","5047","5046.959","28","28","2","","","text/plain","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/cdn-cgi/challenge-platform/h/b/scripts/alpha/invisible.js?ts=1680192000","0","19001","script","High","High","","2272","0","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","28","0","","","","","0","Cloudflare","","5036","73","0","220","1","","","","","8081","","","5245","5047","5241","5241","5245","4","5047","5245","198","40","41","","","","","1","0","","","","eC","",
"3","230330_PB_E5","18398.101","127.0.0.1","https://www.piac.com.pk/templates/pia2/favicon/manifest.json","1","GET","www.piac.com.pk","/templates/pia2/favicon/manifest.json","18398.101","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Manifest","246","237","5176","5175.59","208","208","720","Thu, 30 Mar 2023 16:02:23 GMT","public, max-age=0,public","application/json","gzip","211","HTTP/2","5110","5110","5156","5160","5161","5173","","","","other","Medium","Medium","","1942","-1","100","100","-1","100","-1","-1","-1","-1","0","4","12","208","0","","","","","","Cloudflare","","5152","1","0","183","1","TLS 1.3","False","h2","4865","8081","","","5422","5176","5413","5413","5422","9","5156","5422","262","41","42","","","","","1","0","","","","","Array",
"3","230330_PB_E5","18398.102","127.0.0.1","https://www.piac.com.pk/templates/pia2/favicon/android-icon-192x192.png","1","GET","www.piac.com.pk","/templates/pia2/favicon/android-icon-192x192.png","18398.102","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Other","111","105","5181","5181.2","14342","14342","14342","Wed, 19 Apr 2023 05:57:50 GMT","public, max-age=2592000","image/png","","23","HTTP/2","-1","-1","-1","-1","-1","-1","","","","other","High","High","","2371","100","100","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","14342","0","1691727","Cloudflare","","5178","75","73","220","1","","","","","8081","","","5292","5181","5286","5286","5292","6","5181","5292","111","42","43","","","","","1","0","","","","","",
"3","230330_PB_E5","18398.103","127.0.0.1","https://www.piac.com.pk/templates/pia2/favicon/apple-icon-180x180.png","1","GET","www.piac.com.pk","/templates/pia2/favicon/apple-icon-180x180.png","18398.103","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Other","124","119","5196","5195.875","15355","15355","15355","Wed, 19 Apr 2023 05:57:50 GMT","public, max-age=2592000","image/png","","23","HTTP/2","-1","-1","-1","-1","-1","-1","","","","other","High","High","","2365","100","100","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","15355","0","1691727","Cloudflare","","5192","77","75","220","1","","","","","8081","","","5320","5196","5315","5315","5320","5","5196","5320","124","43","44","","","","","1","0","","","","","",
"3","230330_KA_E6","86B1F3D48996DF2022A60F40BDDAA1C4","127.0.0.1","https://www.piac.com.pk/experience/magazines","1","GET","www.piac.com.pk","/experience/magazines","86B1F3D48996DF2022A60F40BDDAA1C4","22514F9DAEABB056D2AC26D834DF41D5","https://www.piac.com.pk/experience/magazines","200","Document","456","446","80","80.323","8706","8706","36984","Wed, 17 Aug 2005 00:00:00 GMT","no-store, no-cache, must-revalidate, post-check=0, pre-check=0,public","text/html","gzip","23","HTTP/2","-1","-1","51","57","58","71","","","","script","Highest","Highest","","2173","-1","100","100","-1","100","-1","-1","-1","-1","-1","6","13","9719","0","","","","","","Cloudflare","","65","1","0","256","1","TLS 1.3","False","h2","4865","8081","1","1","536","80","526","526","536","10","51","536","475","0","1","60","3","4","68","1","0","","","","","Array",
"3","230330_KA_E6","19092.5","127.0.0.1","https://www.piac.com.pk/templates/piasubpage/css/bootstrap.min.css?f3479f8edf906ba500bd918b491dff14","1","GET","www.piac.com.pk","/templates/piasubpage/css/bootstrap.min.css?f3479f8edf906ba500bd918b491dff14","19092.5","22514F9DAEABB056D2AC26D834DF41D5","https://www.piac.com.pk/experience/magazines","200","Stylesheet","265","246","756","755.896","19740","19740","121200","Tue, 19 Mar 2024 05:18:26 GMT","public, max-age=31536000","text/css","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/magazines","107","","parser","Highest","Highest","","2053","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","19740","0","","","","","30633329","Cloudflare","","729","3","0","256","1","","","","","8081","","","1021","756","1002","1002","1021","19","756","1021","265","1","2","","","","","1","0","blocking","","","","",
"3","230330_KA_E6","19092.4","127.0.0.1","https://ajax.googleapis.com/ajax/libs/jquery/3.6.0/jquery.min.js","1","GET","ajax.googleapis.com","/ajax/libs/jquery/3.6.0/jquery.min.js","19092.4","22514F9DAEABB056D2AC26D834DF41D5","https://www.piac.com.pk/experience/magazines","200","Script","288","250","779","779.074","31017","31017","89501","Tue, 26 Mar 2024 23:20:10 GMT","public, max-age=31536000, stale-while-revalidate=2592000","text/javascript","gzip","36","HTTP/2","673","673","721","726","726","751","https://www.piac.com.pk/experience/magazines","98","","parser","High","High","","1732","100","100","100","-1","100","-1","-1","-1","-1","0","5","25","31017","0","","","","","31303033","Google","","717","1","0","220","1","TLS 1.3","False","h2","4865","8081","","","1067","779","1029","1029","1067","38","721","1067","318","2","3","75","33","36","144","1","0","blocking","","","","Array",
"3","230330_KA_E6","19092.6","127.0.0.1","https://www.piac.com.pk/templates/piasubpage/css/styles.css?6","1","GET","www.piac.com.pk","/templates/piasubpage/css/styles.css?6","19092.6","22514F9DAEABB056D2AC26D834DF41D5","https://www.piac.com.pk/experience/magazines","200","Stylesheet","275","268","780","779.626","10599","10599","59059","Tue, 19 Mar 2024 05:18:26 GMT","public, max-age=31536000","text/css","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/magazines","108","","parser","Highest","Highest","","1939","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","10599","0","","","","","30633329","Cloudflare","","754","5","3","256","1","","","","","8081","","","1055","780","1048","1048","1055","7","780","1055","275","3","4","","","","","1","0","blocking","","","","",
"3","230330_KA_E6","19092.7","127.0.0.1","https://www.piac.com.pk/templates/piasubpage/css/travelicon.css?f3479f8edf906ba500bd918b491dff14","1","GET","www.piac.com.pk","/templates/piasubpage/css/travelicon.css?f3479f8edf906ba500bd918b491dff14","19092.7","22514F9DAEABB056D2AC26D834DF41D5","https://www.piac.com.pk/experience/magazines","200","Stylesheet","287","283","792","791.506","5523","5523","33531","Tue, 19 Mar 2024 05:18:26 GMT","public, max-age=31536000","text/css","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/magazines","109","","parser","Highest","Highest","","2044","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","5523","0","","","","","30633329","Cloudflare","","762","7","5","256","1","","","","","8081","","","1079","792","1075","1075","1079","4","792","1079","287","4","5","","","","","1","0","blocking","","","","",
"3","230330_KA_E6","19092.8","127.0.0.1","https://www.piac.com.pk/templates/piasubpage/css/select2.css?f3479f8edf906ba500bd918b491dff14","1","GET","www.piac.com.pk","/templates/piasubpage/css/select2.css?f3479f8edf906ba500bd918b491dff14","19092.8","22514F9DAEABB056D2AC26D834DF41D5","https://www.piac.com.pk/experience/magazines","200","Stylesheet","312","300","794","794.387","2202","2202","18184","Tue, 19 Mar 2024 05:18:26 GMT","public, max-age=31536000","text/css","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/magazines","110","","parser","Highest","Highest","","2035","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","2202","0","","","","","30633329","Cloudflare","","764","9","7","256","1","","","","","8081","","","1106","794","1094","1094","1106","12","794","1106","312","5","6","","","","","1","0","blocking","","","","",
"3","230330_KA_E6","19092.9","127.0.0.1","https://www.piac.com.pk/templates/piasubpage/css/jquery.scrollbar.css?f3479f8edf906ba500bd918b491dff14","1","GET","www.piac.com.pk","/templates/piasubpage/css/jquery.scrollbar.css?f3479f8edf906ba500bd918b491dff14","19092.9","22514F9DAEABB056D2AC26D834DF41D5","https://www.piac.com.pk/experience/magazines","200","Stylesheet","291","286","795","794.817","3071","3071","22615","Tue, 19 Mar 2024 05:18:26 GMT","public, max-age=31536000","text/css","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/magazines","111","","parser","Highest","Highest","","2062","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","3071","0","","","","","30633329","Cloudflare","","767","11","9","256","1","","","","","8081","","","1086","795","1081","1081","1086","5","795","1086","291","6","7","","","","","1","0","blocking","","","","",
"3","230330_KA_E6","19092.10","127.0.0.1","https://www.piac.com.pk/templates/piasubpage/css/cookiealert.css?f3479f8edf906ba500bd918b491dff14","1","GET","www.piac.com.pk","/templates/piasubpage/css/cookiealert.css?f3479f8edf906ba500bd918b491dff14","19092.10","22514F9DAEABB056D2AC26D834DF41D5","https://www.piac.com.pk/experience/magazines","200","Stylesheet","267","262","795","795.289","303","303","562","Fri, 22 Mar 2024 20:11:09 GMT","public, max-age=31536000","text/css","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/magazines","112","","parser","Highest","Highest","","2047","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","303","0","","","","","30946092","Cloudflare","","769","13","11","256","1","","","","","8081","","","1062","795","1057","1057","1062","5","795","1062","267","7","8","","","","","1","0","blocking","","","","",
