"type","id","request_id","ip_addr","full_url","is_secure","method","host","url","raw_id","frame_id","documentURL","responseCode","request_type","load_ms","ttfb_ms","load_start","load_start_float","bytesIn","objectSize","objectSizeUncompressed","expires","cacheControl","contentType","contentEncoding","socket","protocol","dns_start","dns_end","connect_start","connect_end","ssl_start","ssl_end","initiator","initiator_line","initiator_column","initiator_type","priority","initial_priority","server_rtt","bytesOut","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","dns_ms","connect_ms","ssl_ms","gzip_total","gzip_save","minify_total","minify_save","image_total","image_save","cache_time","cdn_provider","server_count","created","tls_version","tls_resumed","tls_next_proto","tls_cipher_suite","server_port","final_base_page","is_base_page","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","cpu.EvaluateScript","cpu.v8.compile","cpuTime","run","cached","renderBlocking","http2_stream_id","http2_stream_dependency","http2_stream_weight","http2_stream_exclusive","cpu.FunctionCall","http2_server_settings","jpeg_scan_count","score_progressive_jpeg","initiator_function",
"3","230330_Q9_N0","19699.31","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/tb_megamenu/css/styles/green.css?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/modules/tb_megamenu/css/styles/green.css?rc4kj0","19699.31","AF0A79152E40797DD016E73963597399","https://www.fpsc.gov.pk/contact-us/pension-cell","200","Stylesheet","571","564","2890","2889.567","1961","1961","1961","Thu, 13 Apr 2023 19:13:48 GMT","max-age=1209600","text/css","","43","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/contact-us/pension-cell","117","","parser","Highest","Highest","","1804","100","0","21","-1","100","-1","-1","-1","-1","-1","-1","-1","1961","1539","","","","","1209600","","","1231","","","","","8081","","","3461","2890","3454","3454","3461","7","2890","3461","571","29","30","","","","1","0","","","","","","","","","","",
"3","230330_Q9_N0","19699.32","127.0.0.1","https://www.fpsc.gov.pk/sites/all/themes/professional_theme/style.css?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/themes/professional_theme/style.css?rc4kj0","19699.32","AF0A79152E40797DD016E73963597399","https://www.fpsc.gov.pk/contact-us/pension-cell","200","Stylesheet","787","751","2986","2986.045","58974","58974","58974","Thu, 13 Apr 2023 19:13:48 GMT","max-age=1209600","text/css","","49","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/contact-us/pension-cell","127","","parser","Highest","Highest","","1789","100","0","19","-1","100","-1","-1","-1","-1","-1","-1","-1","58974","47222","","","","","1209600","","","1232","","","","","8081","","","3773","2986","3737","3737","3773","36","2986","3773","787","30","31","","","","1","0","","","","","","","","","","",
"3","230330_Q9_N0","19699.33","127.0.0.1","https://www.fpsc.gov.pk/sites/all/themes/professional_theme/responsive.css?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/themes/professional_theme/responsive.css?rc4kj0","19699.33","AF0A79152E40797DD016E73963597399","https://www.fpsc.gov.pk/contact-us/pension-cell","200","Stylesheet","387","347","3233","3232.993","30763","30763","30763","Thu, 13 Apr 2023 19:13:48 GMT","max-age=1209600","text/css","","23","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/contact-us/pension-cell","127","","parser","Highest","Highest","","1804","100","0","12","-1","100","-1","-1","-1","-1","-1","-1","-1","30763","26871","","","","","1209600","","","1234","","","","","8081","","","3620","3233","3580","3580","3620","40","3233","3620","387","31","32","","","","1","0","","","","","","","","","","",
"3","230330_Q9_N0","19699.34","127.0.0.1","https://www.fpsc.gov.pk/sites/default/files/fontyourface/wysiwyg.css?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/default/files/fontyourface/wysiwyg.css?rc4kj0","19699.34","AF0A79152E40797DD016E73963597399","https://www.fpsc.gov.pk/contact-us/pension-cell","200","Stylesheet","304","298","3294","3293.574","378","378","378","Thu, 13 Apr 2023 19:13:48 GMT","max-age=1209600","text/css","","25","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/contact-us/pension-cell","133","","parser","Highest","Highest","","1786","100","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","1209600","","","1236","","","","","8081","","","3598","3294","3592","3592","3598","6","3294","3598","304","32","33","","","","1","0","","","","","","","","","","",
"3","230330_Q9_N0","19699.35","127.0.0.1","https://www.fpsc.gov.pk/sites/default/files/fontyourface/font.css?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/default/files/fontyourface/font.css?rc4kj0","19699.35","AF0A79152E40797DD016E73963597399","https://www.fpsc.gov.pk/contact-us/pension-cell","200","Stylesheet","345","341","3320","3319.657","385","385","385","Thu, 13 Apr 2023 19:13:48 GMT","max-age=1209600","text/css","","77","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/contact-us/pension-cell","133","","parser","Highest","Highest","","1777","100","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","1209600","","","1238","","","","","8081","","","3665","3320","3661","3661","3665","4","3320","3665","345","33","34","","","","1","0","","","","","","","","","","",
"3","230330_Q9_N0","19699.36","127.0.0.1","https://www.fpsc.gov.pk/sites/default/files/fontyourface/local_fonts/Oswald_Regular-normal-normal/stylesheet.css?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/default/files/fontyourface/local_fonts/Oswald_Regular-normal-normal/stylesheet.css?rc4kj0","19699.36","AF0A79152E40797DD016E73963597399","https://www.fpsc.gov.pk/contact-us/pension-cell","200","Stylesheet","283","276","3475","3474.575","146","146","146","Thu, 13 Apr 2023 19:13:48 GMT","max-age=1209600","text/css","","43","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/contact-us/pension-cell","133","","parser","Highest","Highest","","1918","100","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","1209600","","","1241","","","","","8081","","","3758","3475","3751","3751","3758","7","3475","3758","283","34","35","","","","1","0","","","","","","","","","","",
"3","230330_Q9_N0","19699.37","127.0.0.1","https://www.fpsc.gov.pk/sites/default/files/fontyourface/local_fonts/pdms-normal-normal/stylesheet.css?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/default/files/fontyourface/local_fonts/pdms-normal-normal/stylesheet.css?rc4kj0","19699.37","AF0A79152E40797DD016E73963597399","https://www.fpsc.gov.pk/contact-us/pension-cell","200","Stylesheet","316","312","3485","3485.289","144","144","144","Thu, 13 Apr 2023 19:13:48 GMT","max-age=1209600","text/css","","59","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/contact-us/pension-cell","133","","parser","Highest","Highest","","1888","100","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","1209600","","","1242","","","","","8081","","","3801","3485","3797","3797","3801","4","3485","3801","316","35","36","","","","1","0","","","","","","","","","","",
"3","230330_Q9_N0","19699.38","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/jquery_update/replace/jquery/1.10/jquery.min.js?v=1.10.2","1","GET","www.fpsc.gov.pk","/sites/all/modules/jquery_update/replace/jquery/1.10/jquery.min.js?v=1.10.2","19699.38","AF0A79152E40797DD016E73963597399","https://www.fpsc.gov.pk/contact-us/pension-cell","200","Script","935","914","3610","3609.785","93113","93113","93113","Thu, 13 Apr 2023 19:13:48 GMT","max-age=1209600","application/javascript","","25","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/contact-us/pension-cell","134","","parser","High","High","","1993","100","0","35","-1","100","-1","-1","-1","-1","-1","-1","-1","93113","60285","","","","","1209600","","","1244","","","","","8081","","","4545","3610","4524","4524","4545","21","3610","4545","935","36","37","77","31","235","1","0","blocking","","","","","127","","","","",
"3","230330_Q9_N0","19699.39","127.0.0.1","https://www.fpsc.gov.pk/misc/jquery.once.js?v=1.2","1","GET","www.fpsc.gov.pk","/misc/jquery.once.js?v=1.2","19699.39","AF0A79152E40797DD016E73963597399","https://www.fpsc.gov.pk/contact-us/pension-cell","200","Script","258","250","3624","3624.139","2974","2974","2974","Thu, 13 Apr 2023 19:13:48 GMT","max-age=1209600","application/javascript","","23","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/contact-us/pension-cell","135","","parser","High","High","","1846","100","0","36","-1","100","-1","-1","-1","-1","-1","-1","-1","2974","1894","","","","","1209600","","","1246","","","","","8081","","","3882","3624","3874","3874","3882","8","3624","3882","258","37","38","2","1","3","1","0","blocking","","","","","","","","","",
"3","230330_Q9_N0","19699.40","127.0.0.1","https://www.fpsc.gov.pk/misc/drupal.js?rc4kj0","1","GET","www.fpsc.gov.pk","/misc/drupal.js?rc4kj0","19699.40","AF0A79152E40797DD016E73963597399","https://www.fpsc.gov.pk/contact-us/pension-cell","200","Script","450","410","3672","3671.782","20219","20219","20219","Thu, 13 Apr 2023 19:13:49 GMT","max-age=1209600","application/javascript","","77","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/contact-us/pension-cell","136","","parser","High","High","","1834","100","0","34","-1","100","-1","-1","-1","-1","-1","-1","-1","20219","13276","","","","","1209600","","","1248","","","","","8081","","","4122","3672","4082","4082","4122","40","3672","4122","450","38","39","18","8","25","1","0","blocking","","","","","","","","","",
"3","230330_Q9_N0","19699.41","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/jquery_update/replace/ui/ui/minified/jquery.ui.core.min.js?v=1.10.2","1","GET","www.fpsc.gov.pk","/sites/all/modules/jquery_update/replace/ui/ui/minified/jquery.ui.core.min.js?v=1.10.2","19699.41","AF0A79152E40797DD016E73963597399","https://www.fpsc.gov.pk/contact-us/pension-cell","200","Script","278","267","3777","3776.984","4292","4292","4292","Thu, 13 Apr 2023 19:13:49 GMT","max-age=1209600","application/javascript","","43","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/contact-us/pension-cell","137","","parser","High","High","","2026","100","0","44","-1","100","-1","-1","-1","-1","-1","-1","-1","4292","2378","","","","","1209600","","","1250","","","","","8081","","","4055","3777","4044","4044","4055","11","3777","4055","278","39","40","12","2","14","1","0","blocking","","","","","","","","","",
"3","230330_Q9_N0","19699.42","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/jquery_update/replace/ui/ui/minified/jquery.ui.widget.min.js?v=1.10.2","1","GET","www.fpsc.gov.pk","/sites/all/modules/jquery_update/replace/ui/ui/minified/jquery.ui.widget.min.js?v=1.10.2","19699.42","AF0A79152E40797DD016E73963597399","https://www.fpsc.gov.pk/contact-us/pension-cell","200","Script","317","282","3782","3781.655","6491","6491","6491","Thu, 13 Apr 2023 19:13:49 GMT","max-age=1209600","application/javascript","","49","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/contact-us/pension-cell","138","","parser","High","High","","2032","100","0","38","-1","100","-1","-1","-1","-1","-1","-1","-1","6491","4005","","","","","1209600","","","1251","","","","","8081","","","4099","3782","4064","4064","4099","35","3782","4099","317","40","41","3","3","6","1","0","blocking","","","","","","","","","",
"3","230330_Q9_N0","19699.43","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/jquery_update/replace/ui/ui/minified/jquery.ui.accordion.min.js?v=1.10.2","1","GET","www.fpsc.gov.pk","/sites/all/modules/jquery_update/replace/ui/ui/minified/jquery.ui.accordion.min.js?v=1.10.2","19699.43","AF0A79152E40797DD016E73963597399","https://www.fpsc.gov.pk/contact-us/pension-cell","200","Script","341","334","3810","3809.778","8374","8374","8374","Thu, 13 Apr 2023 19:13:49 GMT","max-age=1209600","application/javascript","","59","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/contact-us/pension-cell","139","","parser","High","High","","2041","100","0","31","-1","100","-1","-1","-1","-1","-1","-1","-1","8374","5731","","","","","1209600","","","1253","","","","","8081","","","4151","3810","4144","4144","4151","7","3810","4151","341","41","42","13","3","16","1","0","blocking","","","","","","","","","",
"3","230330_Q9_N0","19699.88","127.0.0.1","https://fonts.googleapis.com/css?family=Droid+Sans:regular,bold|Droid+Serif:regular,italic,bold,bolditalic&subset=latin","1","GET","fonts.googleapis.com","/css?family=Droid+Sans:regular,bold|Droid+Serif:regular,italic,bold,bolditalic&subset=latin","19699.88","AF0A79152E40797DD016E73963597399","https://www.fpsc.gov.pk/contact-us/pension-cell","200","Stylesheet","223","214","3817","3816.583","439","439","2310","Thu, 30 Mar 2023 20:29:18 GMT","private, max-age=86400, stale-while-revalidate=604800","text/css","gzip","247","HTTP/2","3740","3740","3794","3802","3802","3814","https://www.fpsc.gov.pk/sites/all/themes/professional_theme/style.css?rc4kj0","","","parser","Highest","Highest","","2050","50","100","100","-1","100","-1","-1","-1","-1","0","8","12","439","0","","","","","86400","Google","","3789","TLS 1.3","False","h2","4865","8081","","","4040","3817","4031","4031","4040","9","3794","4040","243","42","43","","","","1","0","","1","0","256","1","","Array","","","",
"3","230330_Q9_N0","19699.44","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/google_cse/google_cse.js?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/modules/google_cse/google_cse.js?rc4kj0","19699.44","AF0A79152E40797DD016E73963597399","https://www.fpsc.gov.pk/contact-us/pension-cell","200","Script","376","367","3892","3891.854","1543","1543","1543","Thu, 13 Apr 2023 19:13:49 GMT","max-age=1209600","application/javascript","","23","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/contact-us/pension-cell","140","","parser","High","High","","1918","100","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","1209600","","","1255","","","","","8081","","","4268","3892","4259","4259","4268","9","3892","4268","376","43","44","1","1","2","1","0","blocking","","","","","","","","","",
"3","230330_Q9_N0","19699.45","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/accordion_blocks/accordion_init.js?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/modules/accordion_blocks/accordion_init.js?rc4kj0","19699.45","AF0A79152E40797DD016E73963597399","https://www.fpsc.gov.pk/contact-us/pension-cell","200","Script","244","238","4073","4073.323","187","187","187","Thu, 13 Apr 2023 19:13:49 GMT","max-age=1209600","application/javascript","","43","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/contact-us/pension-cell","141","","parser","High","High","","1948","100","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","1209600","","","1256","","","","","8081","","","4317","4073","4311","4311","4317","6","4073","4317","244","44","45","0","0","1","1","0","blocking","","","","","","","","","",
"3","230330_Q9_N0","19699.46","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/views_slideshow_ddblock/js/formoptions.js?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/modules/views_slideshow_ddblock/js/formoptions.js?rc4kj0","19699.46","AF0A79152E40797DD016E73963597399","https://www.fpsc.gov.pk/contact-us/pension-cell","200","Script","274","267","4102","4102.499","6876","6876","6876","Thu, 13 Apr 2023 19:13:49 GMT","max-age=1209600","application/javascript","","49","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/contact-us/pension-cell","142","","parser","High","High","","1969","100","0","18","-1","100","-1","-1","-1","-1","-1","-1","-1","6876","5577","","","","","1209600","","","1258","","","","","8081","","","4376","4102","4369","4369","4376","7","4102","4376","274","45","46","3","3","6","1","0","blocking","","","","","","","","","",
"3","230330_Q9_N0","19699.47","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/tb_megamenu/js/tb-megamenu-frontend.js?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/modules/tb_megamenu/js/tb-megamenu-frontend.js?rc4kj0","19699.47","AF0A79152E40797DD016E73963597399","https://www.fpsc.gov.pk/contact-us/pension-cell","200","Script","261","254","4133","4133.026","3927","3927","3927","Thu, 13 Apr 2023 19:13:49 GMT","max-age=1209600","application/javascript","","77","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/contact-us/pension-cell","143","","parser","High","High","","1960","100","0","23","-1","100","-1","-1","-1","-1","-1","-1","-1","3927","2988","","","","","1209600","","","1260","","","","","8081","","","4394","4133","4387","4387","4394","7","4133","4394","261","46","47","2","2","3","1","0","blocking","","","","","","","","","",
"3","230330_Q9_N0","19699.48","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/tb_megamenu/js/tb-megamenu-touch.js?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/modules/tb_megamenu/js/tb-megamenu-touch.js?rc4kj0","19699.48","AF0A79152E40797DD016E73963597399","https://www.fpsc.gov.pk/contact-us/pension-cell","200","Script","346","339","4156","4156.433","2204","2204","2204","Thu, 13 Apr 2023 19:13:49 GMT","max-age=1209600","application/javascript","","59","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/contact-us/pension-cell","144","","parser","High","High","","1951","100","0","29","-1","100","-1","-1","-1","-1","-1","-1","-1","2204","1553","","","","","1209600","","","1264","","","","","8081","","","4502","4156","4495","4495","4502","7","4156","4502","346","47","48","1","1","2","1","0","blocking","","","","","","","","","",
"3","230330_Q9_N0","19699.49","127.0.0.1","https://www.fpsc.gov.pk/sites/all/modules/google_analytics/googleanalytics.js?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/modules/google_analytics/googleanalytics.js?rc4kj0","19699.49","AF0A79152E40797DD016E73963597399","https://www.fpsc.gov.pk/contact-us/pension-cell","200","Script","272","260","4276","4275.954","6451","6451","6451","Thu, 13 Apr 2023 19:13:49 GMT","max-age=1209600","application/javascript","","23","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/contact-us/pension-cell","145","","parser","High","High","","1951","100","0","29","-1","100","-1","-1","-1","-1","-1","-1","-1","6451","4551","","","","","1209600","","","1266","","","","","8081","","","4548","4276","4536","4536","4548","12","4276","4548","272","48","49","3","3","6","1","0","blocking","","","","","","","","","",
"3","230330_Q9_N0","19699.52","127.0.0.1","https://www.fpsc.gov.pk/sites/all/themes/professional_theme/js/custom.js?rc4kj0","1","GET","www.fpsc.gov.pk","/sites/all/themes/professional_theme/js/custom.js?rc4kj0","19699.52","AF0A79152E40797DD016E73963597399","https://www.fpsc.gov.pk/contact-us/pension-cell","200","Script","254","252","4327","4327.208","1100","1100","1100","Thu, 13 Apr 2023 19:13:49 GMT","max-age=1209600","application/javascript","","43","http/1.1","-1","-1","-1","-1","-1","-1","https://www.fpsc.gov.pk/contact-us/pension-cell","153","","parser","High","High","","1936","100","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","1209600","","","1275","","","","","8081","","","4581","4327","4579","4579","4581","2","4327","4581","254","49","50","1","1","2","1","0","blocking","","","","","","","","","",
