"type","id","request_id","ip_addr","full_url","is_secure","method","host","url","raw_id","frame_id","documentURL","responseCode","request_type","load_ms","ttfb_ms","load_start","load_start_float","bytesIn","objectSize","objectSizeUncompressed","expires","cacheControl","contentType","contentEncoding","socket","protocol","dns_start","dns_end","connect_start","connect_end","ssl_start","ssl_end","initiator","initiator_line","initiator_column","initiator_type","priority","initial_priority","server_rtt","bytesOut","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","dns_ms","connect_ms","ssl_ms","gzip_total","gzip_save","minify_total","minify_save","image_total","image_save","cache_time","cdn_provider","server_count","created","tls_version","tls_resumed","tls_next_proto","tls_cipher_suite","server_port","final_base_page","is_base_page","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","cpu.EvaluateScript","cpu.v8.compile","cpu.FunctionCall","cpuTime","run","cached","http2_stream_id","http2_stream_dependency","http2_stream_weight","http2_stream_exclusive","renderBlocking","initiator_function","jpeg_scan_count","score_progressive_jpeg","http2_server_settings",
"3","230330_QC_6Z","973.31","127.0.0.1","https://mofa.gov.pk/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2","1","GET","mofa.gov.pk","/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2","973.31","E6C5C3664993671FB858B21A3F871E53","https://mofa.gov.pk/","200","Script","354","344","7766","7765.813","4169","4169","11224","","","application/javascript","gzip","88","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/","138","","parser","High","High","","1918","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","4169","0","","","","","0","","","5252","","","","","8081","","","8120","7766","8110","8110","8120","10","7766","8120","354","34","35","16","4","","20","1","0","","","","","blocking","","","","",
"3","230330_QC_6Z","973.32","127.0.0.1","https://mofa.gov.pk/wp-includes/js/jquery/ui/core.min.js?ver=1.13.1","1","GET","mofa.gov.pk","/wp-includes/js/jquery/ui/core.min.js?ver=1.13.1","973.32","E6C5C3664993671FB858B21A3F871E53","https://mofa.gov.pk/","200","Script","246","240","7895","7894.803","6914","6914","20715","","","application/javascript","gzip","116","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/","139","","parser","High","High","","1900","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","6914","0","","","","","0","","","5255","","","","","8081","","","8141","7895","8135","8135","8141","6","7895","8141","246","35","36","12","8","","19","1","0","","","","","blocking","","","","",
"3","230330_QC_6Z","973.33","127.0.0.1","https://mofa.gov.pk/wp-includes/js/jquery/ui/mouse.min.js?ver=1.13.1","1","GET","mofa.gov.pk","/wp-includes/js/jquery/ui/mouse.min.js?ver=1.13.1","973.33","E6C5C3664993671FB858B21A3F871E53","https://mofa.gov.pk/","200","Script","296","292","7905","7905.497","1084","1084","3411","","","application/javascript","gzip","102","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/","140","","parser","High","High","","1903","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","1084","0","","","","","0","","","5256","","","","","8081","","","8201","7905","8197","8197","8201","4","7905","8201","296","36","37","6","1","","7","1","0","","","","","blocking","","","","",
"3","230330_QC_6Z","973.34","127.0.0.1","https://mofa.gov.pk/wp-includes/js/jquery/ui/sortable.min.js?ver=1.13.1","1","GET","mofa.gov.pk","/wp-includes/js/jquery/ui/sortable.min.js?ver=1.13.1","973.34","E6C5C3664993671FB858B21A3F871E53","https://mofa.gov.pk/","200","Script","350","345","7994","7993.71","6562","6562","25455","","","application/javascript","gzip","110","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/","141","","parser","High","High","","1912","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","6562","0","","","","","0","","","5258","","","","","8081","","","8344","7994","8339","8339","8344","5","7994","8344","350","37","38","13","10","","23","1","0","","","","","blocking","","","","",
"3","230330_QC_6Z","973.35","127.0.0.1","https://mofa.gov.pk/wp-includes/js/jquery/ui/datepicker.min.js?ver=1.13.1","1","GET","mofa.gov.pk","/wp-includes/js/jquery/ui/datepicker.min.js?ver=1.13.1","973.35","E6C5C3664993671FB858B21A3F871E53","https://mofa.gov.pk/","200","Script","257","253","8125","8125.113","10897","10897","36743","","","application/javascript","gzip","88","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/","142","","parser","High","High","","1918","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","10897","0","","","","","0","","","5259","","","","","8081","","","8382","8125","8378","8378","8382","4","8125","8382","257","38","39","25","14","","39","1","0","","","","","blocking","","","","",
"3","230330_QC_6Z","973.36","127.0.0.1","https://mofa.gov.pk/wp-includes/js/jquery/ui/resizable.min.js?ver=1.13.1","1","GET","mofa.gov.pk","/wp-includes/js/jquery/ui/resizable.min.js?ver=1.13.1","973.36","E6C5C3664993671FB858B21A3F871E53","https://mofa.gov.pk/","200","Script","293","283","8145","8144.572","5316","5316","18705","","","application/javascript","gzip","116","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/","146","","parser","High","High","","1915","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","5316","0","","","","","0","","","5261","","","","","8081","","","8438","8145","8428","8428","8438","10","8145","8438","293","39","40","10","7","","17","1","0","","","","","blocking","","","","",
"3","230330_QC_6Z","973.37","127.0.0.1","https://mofa.gov.pk/wp-includes/js/jquery/ui/draggable.min.js?ver=1.13.1","1","GET","mofa.gov.pk","/wp-includes/js/jquery/ui/draggable.min.js?ver=1.13.1","973.37","E6C5C3664993671FB858B21A3F871E53","https://mofa.gov.pk/","200","Script","268","261","8209","8209.153","4841","4841","18327","","","application/javascript","gzip","102","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/","147","","parser","High","High","","1915","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","4841","0","","","","","0","","","5262","","","","","8081","","","8477","8209","8470","8470","8477","7","8209","8477","268","40","41","9","7","","16","1","0","","","","","blocking","","","","",
"3","230330_QC_6Z","973.38","127.0.0.1","https://mofa.gov.pk/wp-includes/js/jquery/ui/controlgroup.min.js?ver=1.13.1","1","GET","mofa.gov.pk","/wp-includes/js/jquery/ui/controlgroup.min.js?ver=1.13.1","973.38","E6C5C3664993671FB858B21A3F871E53","https://mofa.gov.pk/","200","Script","324","319","8258","8257.967","1608","1608","4415","","","application/javascript","gzip","30","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/","148","","parser","High","High","","1924","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","1608","0","","","","","0","","","5264","","","","","8081","","","8582","8258","8577","8577","8582","5","8258","8582","324","41","42","10","5","","16","1","0","","","","","blocking","","","","",
"3","230330_QC_6Z","973.39","127.0.0.1","https://mofa.gov.pk/wp-includes/js/jquery/ui/checkboxradio.min.js?ver=1.13.1","1","GET","mofa.gov.pk","/wp-includes/js/jquery/ui/checkboxradio.min.js?ver=1.13.1","973.39","E6C5C3664993671FB858B21A3F871E53","https://mofa.gov.pk/","200","Script","265","261","8347","8347.094","1402","1402","4331","","","application/javascript","gzip","110","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/","149","","parser","High","High","","1927","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","1402","0","","","","","0","","","5265","","","","","8081","","","8612","8347","8608","8608","8612","4","8347","8612","265","42","43","5","2","","7","1","0","","","","","blocking","","","","",
"3","230330_QC_6Z","973.40","127.0.0.1","https://mofa.gov.pk/wp-includes/js/jquery/ui/button.min.js?ver=1.13.1","1","GET","mofa.gov.pk","/wp-includes/js/jquery/ui/button.min.js?ver=1.13.1","973.40","E6C5C3664993671FB858B21A3F871E53","https://mofa.gov.pk/","200","Script","277","273","8385","8385.279","1966","1966","6138","","","application/javascript","gzip","88","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/","150","","parser","High","High","","1906","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","1966","0","","","","","0","","","5267","","","","","8081","","","8662","8385","8658","8658","8662","4","8385","8662","277","43","44","8","3","","11","1","0","","","","","blocking","","","","",
"3","230330_QC_6Z","973.41","127.0.0.1","https://mofa.gov.pk/wp-includes/js/jquery/ui/dialog.min.js?ver=1.13.1","1","GET","mofa.gov.pk","/wp-includes/js/jquery/ui/dialog.min.js?ver=1.13.1","973.41","E6C5C3664993671FB858B21A3F871E53","https://mofa.gov.pk/","200","Script","265","260","8442","8442.206","3798","3798","12972","","","application/javascript","gzip","116","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/","151","","parser","High","High","","1906","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","3798","0","","","","","0","","","5268","","","","","8081","","","8707","8442","8702","8702","8707","5","8442","8707","265","44","45","14","5","","19","1","0","","","","","blocking","","","","",
"3","230330_QC_6Z","973.42","127.0.0.1","https://mofa.gov.pk/wp-content/plugins/events-manager/includes/js/events-manager.js?ver=6.3","1","GET","mofa.gov.pk","/wp-content/plugins/events-manager/includes/js/events-manager.js?ver=6.3","973.42","E6C5C3664993671FB858B21A3F871E53","https://mofa.gov.pk/","200","Script","806","785","8484","8484.5","85021","85021","319037","","","application/javascript","gzip","102","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/","157","","parser","High","High","","1972","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","85345","0","","","","","0","","","5270","","","","","8081","","","9290","8484","9269","9269","9290","21","8484","9290","806","45","46","135","116","0","252","1","0","","","","","blocking","","","","",
"3","230330_QC_6Z","973.43","127.0.0.1","https://mofa.gov.pk/wp-content/plugins/search-filter-pro/public/assets/js/search-filter-build.min.js?ver=2.4.6","1","GET","mofa.gov.pk","/wp-content/plugins/search-filter-pro/public/assets/js/search-filter-build.min.js?ver=2.4.6","973.43","E6C5C3664993671FB858B21A3F871E53","https://mofa.gov.pk/","200","Script","337","310","8590","8590.104","19088","19088","66166","","","application/javascript","gzip","30","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/","163","","parser","High","High","","2029","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","19088","0","","","","","0","","","5271","","","","","8081","","","8927","8590","8900","8900","8927","27","8590","8927","337","46","47","32","20","","52","1","0","","","","","blocking","","","","",
"3","230330_QC_6Z","973.44","127.0.0.1","https://mofa.gov.pk/wp-content/plugins/search-filter-pro/public/assets/js/chosen.jquery.min.js?ver=2.4.6","1","GET","mofa.gov.pk","/wp-content/plugins/search-filter-pro/public/assets/js/chosen.jquery.min.js?ver=2.4.6","973.44","E6C5C3664993671FB858B21A3F871E53","https://mofa.gov.pk/","200","Script","321","290","8623","8622.961","6685","6685","29121","","","application/javascript","gzip","110","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/","164","","parser","High","High","","2011","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","6685","0","","","","","0","","","5273","","","","","8081","","","8944","8623","8913","8913","8944","31","8623","8944","321","47","48","10","8","","19","1","0","","","","","blocking","","","","",
"3","230330_QC_6Z","973.55","127.0.0.1","https://mofa.gov.pk/wp-content/plugins/tf-numbers-number-counter-animaton/assets/js/tf_numbers.js?ver=2.0.1","1","GET","mofa.gov.pk","/wp-content/plugins/tf-numbers-number-counter-animaton/assets/js/tf_numbers.js?ver=2.0.1","973.55","E6C5C3664993671FB858B21A3F871E53","https://mofa.gov.pk/","200","Script","262","258","8670","8670.255","1154","1154","3816","","","application/javascript","gzip","88","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/","1561","","parser","High","High","","2020","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","1154","0","","","","","0","","","5282","","","","","8081","","","8932","8670","8928","8928","8932","4","8670","8932","262","48","49","3","1","","4","1","0","","","","","in_body_parser_blocking","","","","",
"3","230330_QC_6Z","973.56","127.0.0.1","https://mofa.gov.pk/wp-content/themes/citygov/js/ownScript.js?ver=6.0.3","1","GET","mofa.gov.pk","/wp-content/themes/citygov/js/ownScript.js?ver=6.0.3","973.56","E6C5C3664993671FB858B21A3F871E53","https://mofa.gov.pk/","200","Script","429","422","8713","8712.784","632","632","1559","","","application/javascript","gzip","116","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/","1562","","parser","High","High","","1912","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","632","0","","","","","0","","","5283","","","","","8081","","","9142","8713","9135","9135","9142","7","8713","9142","429","49","50","1","1","","2","1","0","","","","","in_body_parser_blocking","","","","",
"3","230330_QC_6Z","973.57","127.0.0.1","https://mofa.gov.pk/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/js/view/general.min.js?ver=5.6.3","1","GET","mofa.gov.pk","/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/js/view/general.min.js?ver=5.6.3","973.57","E6C5C3664993671FB858B21A3F871E53","https://mofa.gov.pk/","200","Script","244","240","8950","8949.933","3218","3218","9055","","","application/javascript","gzip","30","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/","1568","","parser","High","High","","2071","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","3218","0","","","","","0","","","5284","","","","","8081","","","9194","8950","9190","9190","9194","4","8950","9194","244","50","51","14","2","","16","1","0","","","","","in_body_parser_blocking","","","","",
"3","230330_QC_6Z","973.58","127.0.0.1","https://mofa.gov.pk/wp-content/plugins/custom-twitter-feeds/js/ctf-scripts.min.js?ver=2.0.6","1","GET","mofa.gov.pk","/wp-content/plugins/custom-twitter-feeds/js/ctf-scripts.min.js?ver=2.0.6","973.58","E6C5C3664993671FB858B21A3F871E53","https://mofa.gov.pk/","200","Script","254","247","8956","8955.924","6129","6129","16140","","","application/javascript","gzip","88","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/","1574","","parser","High","High","","1972","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","6129","0","","","","","0","","","5286","","","","","8081","","","9210","8956","9203","9203","9210","7","8956","9210","254","51","52","4","4","1","9","1","0","","","","","in_body_parser_blocking","","","","",
"3","230330_QC_6Z","973.59","127.0.0.1","https://mofa.gov.pk/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.12.0","1","GET","mofa.gov.pk","/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.12.0","973.59","E6C5C3664993671FB858B21A3F871E53","https://mofa.gov.pk/","200","Script","424","421","8960","8959.885","2197","2197","4958","","","application/javascript","gzip","110","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/","1575","","parser","High","High","","1975","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","2197","0","","","","","0","","","5287","","","","","8081","","","9384","8960","9381","9381","9384","3","8960","9384","424","52","53","2","1","","3","1","0","","","","","in_body_parser_blocking","","","","",
"3","230330_QC_6Z","973.60","127.0.0.1","https://mofa.gov.pk/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.12.0","1","GET","mofa.gov.pk","/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.12.0","973.60","E6C5C3664993671FB858B21A3F871E53","https://mofa.gov.pk/","200","Script","292","282","9159","9158.979","12997","12997","42288","","","application/javascript","gzip","116","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/","1576","","parser","High","High","","1978","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","12997","0","","","","","0","","","5288","","","","","8081","","","9451","9159","9441","9441","9451","10","9159","9451","292","53","54","26","9","119","154","1","0","","","","","in_body_parser_blocking","","","","",
"3","230330_QC_6Z","973.61","127.0.0.1","https://mofa.gov.pk/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2","1","GET","mofa.gov.pk","/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2","973.61","E6C5C3664993671FB858B21A3F871E53","https://mofa.gov.pk/","200","Script","248","245","9201","9201.266","2993","2993","12198","","","application/javascript","gzip","30","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/","1577","","parser","High","High","","1987","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","2993","0","","","","","0","","","5289","","","","","8081","","","9449","9201","9446","9446","9449","3","9201","9449","248","54","55","3","2","1","6","1","0","","","","","in_body_parser_blocking","","","","",
"3","230330_QC_6Z","973.62","127.0.0.1","https://mofa.gov.pk/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6","1","GET","mofa.gov.pk","/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6","973.62","E6C5C3664993671FB858B21A3F871E53","https://mofa.gov.pk/","200","Script","344","318","9215","9215.379","35491","35491","139153","","","application/javascript","gzip","88","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/","1578","","parser","High","High","","1969","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","35491","0","","","","","0","","","5290","","","","","8081","","","9559","9215","9533","9533","9559","26","9215","9559","344","55","56","29","24","","53","1","0","","","","","in_body_parser_blocking","","","","",
