"type","id","request_id","ip_addr","full_url","is_secure","method","host","url","raw_id","frame_id","documentURL","responseCode","request_type","load_ms","ttfb_ms","load_start","load_start_float","bytesIn","objectSize","objectSizeUncompressed","expires","cacheControl","contentType","contentEncoding","socket","protocol","dns_start","dns_end","connect_start","connect_end","ssl_start","ssl_end","initiator","initiator_line","initiator_column","initiator_type","priority","initial_priority","server_rtt","bytesOut","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","dns_ms","connect_ms","ssl_ms","gzip_total","gzip_save","minify_total","minify_save","image_total","image_save","cache_time","cdn_provider","server_count","created","server_port","final_base_page","is_base_page","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","renderBlocking","http2_stream_id","http2_stream_dependency","http2_stream_weight","http2_stream_exclusive","tls_version","tls_resumed","tls_next_proto","tls_cipher_suite","jpeg_scan_count","score_progressive_jpeg","initiator_function","http2_server_settings","cpu.EvaluateScript","cpu.v8.compile","cpuTime","cpu.FunctionCall",
"3","230331_14_8A","11251.56","127.0.0.1","http://www.mofept.gov.pk/SiteImage/Setting/gov_logo.png","0","GET","www.mofept.gov.pk","/SiteImage/Setting/gov_logo.png","11251.56","405F4047B1492AD9A9CC24B42984FF4F","http://www.mofept.gov.pk/","200","Image","438","429","6695","6694.866","35771","35771","35771","","","image/png","","25","http/1.1","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/","852","","parser","High","Low","","1738","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","35771","0","0","","","6665","8080","","","7133","6695","7124","7124","7133","9","6695","7133","438","37","38","1","0","","","","","","","","","","","","","","","","","",
"3","230331_14_8A","11251.57","127.0.0.1","http://www.mofept.gov.pk/","0","GET","www.mofept.gov.pk","/","11251.57","405F4047B1492AD9A9CC24B42984FF4F","http://www.mofept.gov.pk/","200","Image","1115","1107","6703","6702.6","83839","83839","83839","","private","text/html","","75","http/1.1","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/","852","","parser","Low","Low","","1648","-1","-1","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","","","","6672","8080","","","7818","6703","7810","7810","7818","8","6703","7818","1115","38","39","1","0","","","","","","","","","","","","","","","","","",
"3","230331_14_8A","11251.59","127.0.0.1","http://www.mofept.gov.pk/SiteImage/Misc/images/Supplementsdasdasdasd.jpg","0","GET","www.mofept.gov.pk","/SiteImage/Misc/images/Supplementsdasdasdasd.jpg","11251.59","405F4047B1492AD9A9CC24B42984FF4F","http://www.mofept.gov.pk/","200","Image","2655","2638","6705","6704.537","445547","445547","445547","","","image/jpeg","","23","http/1.1","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/","852","","parser","Low","Low","","1789","0","0","-1","-1","100","-1","-1","93","-1","-1","-1","-1","","","","","445547","29499","0","","","6676","8080","","","9360","6705","9343","9343","9360","17","6705","9360","2655","39","40","1","0","","","","","","","","","","1","0","","","","","","",
"3","230331_14_8A","11251.60","127.0.0.1","http://www.mofept.gov.pk/SiteImage/Profiles/minister.jpg","0","GET","www.mofept.gov.pk","/SiteImage/Profiles/minister.jpg","11251.60","405F4047B1492AD9A9CC24B42984FF4F","http://www.mofept.gov.pk/","200","Image","997","985","6708","6707.806","68594","68594","68594","","","image/jpeg","","83","http/1.1","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/","852","","parser","Low","Low","","1741","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","68594","0","0","","","6679","8080","","","7705","6708","7693","7693","7705","12","6708","7705","997","40","41","1","0","","","","","","","","","","7","100","","","","","","",
"3","230331_14_8A","62237A6A43B2B37B8784E232DA24E101","127.0.0.1","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3317.892289920174!2d73.0927860146905!3d33.73760124169385!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc1911ec34727%3A0x575c8d7def93cac6!2sMinistry%20of%20Federal%20Education%20and%20Professional%20Training!5e0!3m2!1sen!2s!4v1577357313183!5m2!1sen!2s","1","GET","www.google.com","/maps/embed?pb=!1m18!1m12!1m3!1d3317.892289920174!2d73.0927860146905!3d33.73760124169385!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc1911ec34727%3A0x575c8d7def93cac6!2sMinistry%20of%20Federal%20Education%20and%20Professional%20Training!5e0!3m2!1sen!2s!4v1577357313183!5m2!1sen!2s","62237A6A43B2B37B8784E232DA24E101","D0422696F7D92C7566C7566A2EA52B22","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3317.892289920174!2d73.0927860146905!3d33.73760124169385!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc1911ec34727%3A0x575c8d7def93cac6!2sMinistry%20of%20Federal%20Education%20and%20Professional%20Training!5e0!3m2!1sen!2s!4v1577357313183!5m2!1sen!2s","200","Document","1272","1270","6814","6813.766","2062","2062","5602","Fri, 01 Jan 1990 00:00:00 GMT","no-cache, must-revalidate","text/html","gzip","277","HTTP/2","6749","6749","6801","6802","6802","6812","http://www.mofept.gov.pk/","1419","","parser","Highest","Highest","","2977","-1","100","100","-1","100","-1","-1","-1","-1","0","1","10","2062","0","","","","","","Google","","6798","8081","","","8086","6814","8084","8084","8086","2","6801","8086","1283","41","42","1","0","","1","0","256","1","TLS 1.3","True","h2","4865","","","","","","","","",
"3","230331_14_8A","11251.127","127.0.0.1","http://www.mofept.gov.pk/images/1.png","0","GET","www.mofept.gov.pk","/images/1.png","11251.127","405F4047B1492AD9A9CC24B42984FF4F","http://www.mofept.gov.pk/","200","Image","1820","1816","6953","6953.314","64866","64866","64866","","","image/png","","63","http/1.1","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/Content/css/style-main.css","","","parser","High","Low","","1684","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","64866","0","0","","","6694","8080","","","8773","6953","8769","8769","8773","4","6953","8773","1820","42","43","1","0","non_blocking","","","","","","","","","","","","","","","","",
"3","230331_14_8A","11251.61","127.0.0.1","http://www.mofept.gov.pk/SiteImage/Profiles/picture3.jpeg","0","GET","www.mofept.gov.pk","/SiteImage/Profiles/picture3.jpeg","11251.61","405F4047B1492AD9A9CC24B42984FF4F","http://www.mofept.gov.pk/","200","Image","1095","1075","7136","7136.15","35069","35069","35069","","","image/jpeg","","25","http/1.1","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/","852","","parser","Low","Low","","1744","0","0","-1","-1","100","-1","-1","90","-1","-1","-1","-1","","","","","35069","3158","0","","","6683","8080","","","8231","7136","8211","8211","8231","20","7136","8231","1095","43","44","1","0","","","","","","","","","","","","","","","","","",
"3","230331_14_8A","11251.62","127.0.0.1","http://www.mofept.gov.pk/SiteImage/Profiles/Addl%20Sec%20Incharge%20Waseem%20Ajmal.jpeg","0","GET","www.mofept.gov.pk","/SiteImage/Profiles/Addl%20Sec%20Incharge%20Waseem%20Ajmal.jpeg","11251.62","405F4047B1492AD9A9CC24B42984FF4F","http://www.mofept.gov.pk/","200","Image","3108","3095","7153","7152.549","253320","253320","253320","","","image/jpeg","","43","http/1.1","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/","852","","parser","Low","Low","","1834","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","253320","0","0","","","6686","8080","","","10261","7153","10248","10248","10261","13","7153","10261","3108","44","45","1","0","","","","","","","","","","8","100","","","","","","",
"3","230331_14_8A","11251.174","127.0.0.1","http://www.mofept.gov.pk/AddVisitor","0","GET","www.mofept.gov.pk","/AddVisitor","11251.174","405F4047B1492AD9A9CC24B42984FF4F","http://www.mofept.gov.pk/","200","XHR","696","693","7722","7721.968","4","4","4","","private","text/html","","83","http/1.1","-1","-1","-1","-1","-1","-1","https://code.jquery.com/jquery-2.2.4.min.js","3","15965","script","High","High","","1603","-1","-1","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","","","","7713","8080","","","8418","7722","8415","8415","8418","3","7722","8418","696","45","46","1","0","","","","","","","","","","","","send","","","","","",
"3","230331_14_8A","11251.63","127.0.0.1","http://www.mofept.gov.pk/SiteImage/TopStory/CareerExpo.jpeg","0","GET","www.mofept.gov.pk","/SiteImage/TopStory/CareerExpo.jpeg","11251.63","405F4047B1492AD9A9CC24B42984FF4F","http://www.mofept.gov.pk/","200","Image","1998","1988","7821","7820.657","190247","190247","190247","","","image/jpeg","","75","http/1.1","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/","852","","parser","Low","Low","","1750","0","0","-1","-1","100","-1","-1","76","-1","-1","-1","-1","","","","","190247","44365","0","","","6688","8080","","","9819","7821","9809","9809","9819","10","7821","9819","1998","46","47","1","0","","","","","","","","","","1","0","","","","","","",
"3","230331_14_8A","11251.176","127.0.0.1","https://cabinet.gov.pk/SiteImage/Slider/floodbanner.jpg","1","GET","cabinet.gov.pk","/SiteImage/Slider/floodbanner.jpg","11251.176","405F4047B1492AD9A9CC24B42984FF4F","http://www.mofept.gov.pk/","200","Image","6424","6413","8038","8038.24","88832","88832","88832","","","image/jpeg","","315","http/1.1","7948","7948","7997","8005","8006","8017","http://www.mofept.gov.pk/","","","parser","High","Low","","1711","0","0","-1","-1","100","-1","-1","100","-1","0","8","11","","","","","88832","0","0","","","7991","8081","","","14462","8038","14451","14451","14462","11","7997","14462","6443","47","48","1","0","non_blocking","","","","","TLS 1.3","False","http/1.1","4865","7","100","","","","","","",
"3","230331_14_8A","99999.99999.1","127.0.0.1","https://content-autofill.googleapis.com/v1/pages/ChRDaHJvbWUvOTIuMC40NTE1LjEzMRIlCXZpnHJ0l4W3EgUNlFT6zxIFDYOoWz0SBQ1JQK9JEgUNxmiw_A==?alt=proto","1","","content-autofill.googleapis.com","/v1/pages/ChRDaHJvbWUvOTIuMC40NTE1LjEzMRIlCXZpnHJ0l4W3EgUNlFT6zxIFDYOoWz0SBQ1JQK9JEgUNxmiw_A==?alt=proto","99999.99999.1","405F4047B1492AD9A9CC24B42984FF4F","","200","","3066","3061","8054","8053.814","79","79","68","","private,max-age=604800","text/plain","gzip","323","HTTP/2","-1","-1","8032","8034","8034","8047","","","","","Lowest","","","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","13","","","","","","","","","","8027","8081","","","11120","8054","11115","11115","11120","5","8032","11120","3081","48","49","1","0","","1","0","110","1","TLS 1.3","False","h2","4865","","","","{'SETTINGS_MAX_FRAME_SIZE': 1048576, 'SETTINGS_MAX_CONCURRENT_STREAMS': 250, 'SETTINGS_MAX_HEADER_LIST_SIZE': 1048896, 'SETTINGS_INITIAL_WINDOW_SIZE': 1048576}","","","","",
"3","230331_14_8A","5D0BD63789A0438709C150E4AAF65119","127.0.0.1","https://platform.twitter.com/widgets/widget_iframe.2b2d73daf636805223fb11d48f3e94f7.html?origin=http%3A%2F%2Fwww.mofept.gov.pk","1","GET","platform.twitter.com","/widgets/widget_iframe.2b2d73daf636805223fb11d48f3e94f7.html?origin=http%3A%2F%2Fwww.mofept.gov.pk","5D0BD63789A0438709C150E4AAF65119","D77B52627E479A00C636171FFD91FDEE","https://platform.twitter.com/widgets/widget_iframe.2b2d73daf636805223fb11d48f3e94f7.html?origin=http%3A%2F%2Fwww.mofept.gov.pk","200","Document","1415","1399","8054","8054.303","105759","105759","329079","","public, max-age=315360000","text/html","gzip","181","http/1.1","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/","0","","parser","Highest","Highest","","2389","-1","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","105759","0","","","","","","Edgecast","","8050","8081","","","9469","8054","9453","9453","9469","16","8054","9469","1415","49","50","1","0","","","","","","","","","","","","","","113","34","147","",
"3","230331_14_8A","11251.175","127.0.0.1","http://www.mofept.gov.pk/SiteImage/Slider/kashmir-810x400.jpg","0","GET","www.mofept.gov.pk","/SiteImage/Slider/kashmir-810x400.jpg","11251.175","405F4047B1492AD9A9CC24B42984FF4F","http://www.mofept.gov.pk/","200","Image","2948","2927","8236","8235.804","233098","233098","233098","","","image/jpeg","","25","http/1.1","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/","","","parser","High","Low","","1756","0","0","-1","-1","100","-1","-1","36","-1","-1","-1","-1","","","","","233098","147104","0","","","7989","8080","","","11184","8236","11163","11163","11184","21","8236","11184","2948","50","51","1","0","non_blocking","","","","","","","","","1","0","","","","","","",
"3","230331_14_8A","11398.2","127.0.0.1","https://maps.googleapis.com/maps/api/js?client=google-maps-embed&paint_origin=&libraries=geometry,search&v=3.exp&language=en&callback=onApiLoad","1","GET","maps.googleapis.com","/maps/api/js?client=google-maps-embed&paint_origin=&libraries=geometry,search&v=3.exp&language=en&callback=onApiLoad","11398.2","D0422696F7D92C7566C7566A2EA52B22","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3317.892289920174!2d73.0927860146905!3d33.73760124169385!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc1911ec34727%3A0x575c8d7def93cac6!2sMinistry%20of%20Federal%20Education%20and%20Professional%20Training!5e0!3m2!1sen!2s!4v1577357313183!5m2!1sen!2s","200","Script","3891","3872","8377","8377.033","57673","57673","176351","Fri, 31 Mar 2023 03:20:33 GMT","public, max-age=1800","text/javascript","gzip","173","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3317.892289920174!2d73.0927860146905!3d33.73760124169385!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc1911ec34727%3A0x575c8d7def93cac6!2sMinistry%20of%20Federal%20Education%20and%20Professional%20Training!5e0!3m2!1sen!2s!4v1577357313183!5m2!1sen!2s","94","","parser","Low","Low","","2077","0","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","57673","0","","","","","489","Google","","8374","","","","12268","8377","12249","12249","12268","19","8377","12268","3891","51","52","1","0","potentially_blocking","3","","","","","","","","","","","","","","","",
"3","230331_14_8A","11251.177","127.0.0.1","http://www.mofept.gov.pk/SiteImage/Slider/ministerphtotes.jpg","0","GET","www.mofept.gov.pk","/SiteImage/Slider/ministerphtotes.jpg","11251.177","405F4047B1492AD9A9CC24B42984FF4F","http://www.mofept.gov.pk/","200","Image","909","904","8421","8420.922","58759","58759","58759","","","image/jpeg","","83","http/1.1","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/","","","parser","High","Low","","1756","0","0","-1","-1","100","-1","-1","81","-1","-1","-1","-1","","","","","58759","10908","0","","","8011","8080","","","9330","8421","9325","9325","9330","5","8421","9330","909","52","53","1","0","non_blocking","","","","","","","","","1","0","","","","","","",
"3","230331_14_8A","11251.187","127.0.0.1","https://connect.facebook.net/en_GB/sdk.js?hash=469471693a66ba7791564017a782edac","1","GET","connect.facebook.net","/en_GB/sdk.js?hash=469471693a66ba7791564017a782edac","11251.187","405F4047B1492AD9A9CC24B42984FF4F","http://www.mofept.gov.pk/","200","Script","2523","2502","8486","8486.271","87120","87120","307925","Fri, 29 Mar 2024 23:01:57 GMT","public,max-age=31536000,stale-while-revalidate=3600,immutable","application/x-javascript","gzip","191","HTTP/2","-1","-1","-1","-1","-1","-1","https://connect.facebook.net/en_GB/sdk.js","21","1011","script","Low","Low","","1876","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","87120","0","","","","","31536000","Facebook","","8482","8081","","","11009","8486","10988","10988","11009","21","8486","11009","2523","53","54","1","0","non_blocking","3","0","147","1","","","","","","","_","","","","","",
"3","230331_14_8A","11251.178","127.0.0.1","http://www.mofept.gov.pk/SiteImage/Slider/whatsappimage2022-08-17at3.52.57pm.jpeg","0","GET","www.mofept.gov.pk","/SiteImage/Slider/whatsappimage2022-08-17at3.52.57pm.jpeg","11251.178","405F4047B1492AD9A9CC24B42984FF4F","http://www.mofept.gov.pk/","200","Image","1537","1528","8777","8777.18","133823","133823","133823","","","image/jpeg","","63","http/1.1","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/","","","parser","High","Low","","1816","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","133823","0","0","","","8012","8080","","","10314","8777","10305","10305","10314","9","8777","10314","1537","54","55","1","0","non_blocking","","","","","","","","","8","100","","","","","","",
"3","230331_14_8A","11251.64","127.0.0.1","http://www.mofept.gov.pk/SiteImage/NewsEvents/mou.jpg","0","GET","www.mofept.gov.pk","/SiteImage/NewsEvents/mou.jpg","11251.64","405F4047B1492AD9A9CC24B42984FF4F","http://www.mofept.gov.pk/","200","Image","1621","1601","9338","9337.583","279991","279991","279991","","","image/jpeg","","83","http/1.1","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/","852","","parser","Low","Low","","1732","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","279991","0","0","","","6689","8080","","","10959","9338","10939","10939","10959","20","9338","10959","1621","55","56","1","0","","","","","","","","","","7","100","","","","","","",
